lat	cyr	pos	ekav	gloss
glasanje	гласање	noun		голосование
glasovir	гласовир	noun		муз. фортепиано (фортепьяно)
glaukom	глауком	noun		мед. глаукома
glava	глава	noun		голова
glava	glava	noun		голова
Glavaš	Главаш	noun		сербская фамилия
Glavašević	Главашевић	noun		сербская фамилия
Glavaški	Главашки	noun		сербская фамилия
Glavinić	Главинић	noun		сербская фамилия
glavni	glavni	adj		главный
glavobolja	главобоља	noun		головная боль
Glavonić	Главонић	noun		сербская фамилия
Glavonjić	Главоњић	noun		сербская фамилия
glazben	глазбен	adj		музыкальный
glačalo	глачало	noun		утюг
gledati	гледати	verb		смотреть; присматривать
glejv	глејв	noun		истор. глевия, глефа
gležanj	глежањ	noun		анат. лодыжка, щиколотка
glicerin	глицерин	noun		хим. глицерин (аналогично русскому слову), глицерол
glicerol	glicerol	noun		хим. глицерин, глицерол
Gligić	Глигић	noun		сербская фамилия
Gligorević	Глигоревић	noun		сербская фамилия
Gligorije	Gligorije	noun		Глигорий, Григорий
Gligorije	Глигорије	noun		Глигорий, Григорий
Gligorijević	Глигоријевић	noun		сербская фамилия
Gligorić	Глигорић	noun		сербская фамилия
Gligović	Глиговић	noun		сербская фамилия
Glijaković	Глијаковић	noun		сербская фамилия
glikemija	гликемија	noun		мед. гликемия
glikogeneza	гликогенеза	noun		биохим. гликогеногенез, гликогенез
glikozid	гликозид	noun		хим. гликозид
glina	глина	noun		# глина (аналогично русскому слову)
Glintić	Глинтић	noun		сербская фамилия
Glišanović	Глишановић	noun		сербская фамилия
Glišević	Глишевић	noun		сербская фамилия
Glišić	Глишић	noun		сербская фамилия
Glišović	Глишовић	noun		сербская фамилия
gljiva	gljiva	noun		гриб
gljiva	гљива	noun		гриб
globa	глоба	noun		штраф
globalan	глобалан	adj		мировой, глобальный
globalizam	глобализам	noun		полит. глобализм
globalizam	globalizam	noun		полит. глобализм
globalno zagrevanje	глобално загревање	phrase		глобальное потепление
globiti	глобити	verb		штрафовать
globus	глобус	noun		глобус
glodar	глодар	noun		грызун
glodar	glodar	noun		грызун
glog	глог	noun		ботан. боярышник (лат. Crataegus)
Gloginjić	Глогињић	noun		сербская фамилия
Glogovac	Глоговац	noun		сербская фамилия
Glomazić	Гломазић	noun		сербская фамилия
glosar	глосар	noun		лингв. глоссарий
glosolalija	глосолалија	noun		глоссолалия
Glođović	Глођовић	noun		сербская фамилия
gluh	глух	adj		глухой
Gluhović	Глуховић	noun		сербская фамилия
glukoza	глукоза	noun		хим. глюкоза
Glumac	Глумац	noun		сербская фамилия
glumac	глумац	noun		актёр
Glumičić	Глумичић	noun		сербская фамилия
glupak	глупак	noun		глупец, дурак
glupan	глупан	noun		глупец, дурак
gluv	глув	adj		глухой
Gluvakov	Глуваков	noun		сербская фамилия
Gluvaković	Глуваковић	noun		сербская фамилия
Gluvačević	Глувачевић	noun		сербская фамилия
gluvost	глувост	noun		глухота
gluvoća	глувоћа	noun		глухота
Glušac	Глушац	noun		сербская фамилия
Glušica	Глушица	noun		сербская фамилия
Gluščević	Глушчевић	noun		сербская фамилия
Gmijović	Гмијовић	noun		сербская фамилия
Gmitrović	Гмитровић	noun		сербская фамилия
gmizavac	гмизавац	noun		зоол. пресмыкающееся, рептилия
Gmizić	Гмизић	noun		сербская фамилия
gnevan	гневан	adj		гневный, разгневанный; рассерженный, сердитый
gnjat	гњат	noun		голень
Gnjatić	Гњатић	noun		сербская фамилия
Gnjatović	Гњатовић	noun		сербская фамилия
gnjevan	гњеван	adj		гневный, разгневанный; рассерженный, сердитый
gnjio	gnjio	adj		гнилой
gnjio	гњио	adj		гнилой
gnoj	gnoj	noun		мед. гной
gnoj	гној	noun		мед. гной; навоз
gnojivo	гнојиво	noun		удобрение
gnom	гном	noun		гном
gnu	гну	noun		зоол. гну
go	го	adj		голый, нагой
Gobeljić	Гобељић	noun		сербская фамилия
goblen	гоблен	noun		гобелен
Gobović	Гобовић	noun		сербская фамилия
Godeč	Годеч	noun		сербская фамилия
godina	година	noun		год
godina	godina	noun		год
godišnji	годишњи	adj		ежегодный
godišnjica	годишњица	noun		годовщина
Godomir	Godomir	noun		Годомир
Godomir	Годомир	noun		Годомир
Gogić	Гогић	noun		сербская фамилия
Gojak	Гојак	noun		сербская фамилия
Gojaković	Гојаковић	noun		сербская фамилия
Gojgić	Гојгић	noun		сербская фамилия
Gojko	Gojko	noun		Гойко
Gojko	Гојко	noun		Гойко
Gojkov	Гојков	noun		сербская фамилия
Gojković	Гојковић	noun		сербская фамилия
Gojšina	Гојшина	noun		сербская фамилия
Golac	Голац	noun		сербская фамилия
golenjača	голењача	noun		анат. голень
golicati	голицати	verb		щекотать
golicav	голицав	adj		боящийся щекотки
golicljiv	голицљив	adj		боящийся щекотки
Golijan	Голијан	noun		сербская фамилия
Goljevac	Гољевац	noun		сербская фамилия
golman	голман	noun		вратарь, голкипер
Golo	Голо	noun		сербская фамилия
golova	голова	noun		форма родительного падежа множественного числа существительного гол
Goločevac	Голочевац	noun		сербская фамилия
golub	голуб	noun		голубь
Golub	Golub	noun		Голуб
Golub	Голуб	noun		Голуб
Golubović	Голубовић	noun		сербская фамилия
Gomirac	Гомирац	noun		сербская фамилия
Gomora	Гомора	noun		библейск. Гоморра
Goncić	Гонцић	noun		сербская фамилия
gondola	гондола	noun		гондола
gong	гонг	noun		гонг
gonilac	гонилац	noun		преследователь
goniometar	гониометар	noun		физ. гониометр
gora	гора	noun		гора (аналогично русскому слову); лес
gora	gora	noun		гора
gorak	горак	adj		горький
goral	горал	noun		зоол. горал (Naemorhedus)
Goran	Goran	noun		Горан
Goran	Горан	noun		Горан (аналогично русскому слову)
Goranić	Горанић	noun		сербская фамилия
Goranović	Горановић	noun		сербская фамилия
Gorančić	Горанчић	noun		сербская фамилия
gord	горд	adj		гордый
Gordan	Gordan	noun		Гордан
Gordan	Гордан	noun		Гордан
Gordanić	Горданић	noun		сербская фамилия
Gordeljević	Гордељевић	noun		сербская фамилия
Gordić	Гордић	noun		сербская фамилия
gore	горе	adv		вверху, наверху
gorila	горила	noun		зоол. горилла (Gorilla)
gorivo	гориво	noun		топливо
Gorjanac	Горјанац	noun		сербская фамилия
Gornja Lužica	Горња Лужица	phrase		геогр. Верхняя Лужица
Gornjaković	Горњаковић	noun		сербская фамилия
Goronja	Гороња	noun		сербская фамилия
Goronjić	Гороњић	noun		сербская фамилия
gorski	горски	adj		горный
Gorunović	Горуновић	noun		сербская фамилия
gorušica	горушица	noun		мед. изжога
Gorčin	Gorčin	noun		Горчин
Gorčin	Горчин	noun		Горчин
Gospavić	Госпавић	noun		сербская фамилия
Gostiljac	Гостиљац	noun		сербская фамилия
Gostimirović	Гостимировић	noun		сербская фамилия
Gostić	Гостић	noun		сербская фамилия
Gostojić	Гостојић	noun		сербская фамилия
Gostoljub	Gostoljub	noun		Гостолюб
Gostoljub	Гостољуб	noun		Гостолюб
gostoljubivost	гостољубивост	noun		гостеприимство
Gostović	Гостовић	noun		сербская фамилия
Gostuški	Гостушки	noun		сербская фамилия
gotov	готов	adj		готовый
Gotovac	Готовац	noun		сербская фамилия
Gotovina	Готовина	noun		сербская фамилия
Gotovčević	Готовчевић	noun		сербская фамилия
Govedarević	Говедаревић	noun		сербская фамилия
Govedarica	Говедарица	noun		сербская фамилия
govor	говор	noun		речь, разговор, говор
govoriti	говорити	verb		говорить
govoriti	govoriti	verb		говорить
Govoruša	Говоруша	noun		сербская фамилия
Gočmanac	Гочманац	noun		сербская фамилия
Gođevac	Гођевац	noun		сербская фамилия
Gošnjić	Гошњић	noun		сербская фамилия
grab	граб	noun		ботан. граб (аналогично русскому слову) (Carpinus)
Grabež	Грабеж	noun		сербская фамилия
Grabić	Грабић	noun		сербская фамилия
Grabovac	Грабовац	noun		сербская фамилия
Grabovica	Грабовица	noun		сербская фамилия
Grabović	Грабовић	noun		сербская фамилия
Grabovčić	Грабовчић	noun		сербская фамилия
graciozan	грациозан	adj		изящный
grad	град	noun		город, град (аналог. русск. град II)
grad	град	noun		град (аналог. русск. град I)
grad	grad	noun		город; град
grad-država	град-држава	noun		город-государство
Gradac	Градац	noun		сербская фамилия
Gradeta	Gradeta	noun		Градета
Gradeta	Градета	noun		Градета
Gradimir	Gradimir	noun		Градимир
Gradimir	Градимир	noun		Градимир (мужское имя)
Gradinac	Градинац	noun		сербская фамилия
Gradinčević	Градинчевић	noun		сербская фамилия
graditi	градити	verb		строить
Gradiša	Gradiša	noun		Градиша
Gradiša	Градиша	noun		Градиша
Gradojević	Градојевић	noun		сербская фамилия
gradonačelnik	градоначелник	noun		бургомистр, градоначальник, мэр
gradski	градски	adj		городской
gradski	gradski	adj		городской
graf	граф	noun		матем. граф (совокупность объектов со связями между ними)
grafen	графен	noun		физ. графен (аналогично русскому слову)
grafika	графика	noun		графика (аналог. русск. графика [1])
grafit	графит	noun		графит (аналогично русскому слову)
grafički korisnički interfejs	графички кориснички интерфејс	phrase		информ. графический интерфейс пользователя
grafologija	графологија	noun		графология, почерковедение
Grahovac	Граховац	noun		сербская фамилия
graja	граја	noun		гомон, шум
graktati	грактати	verb		каркать
gramatikalizacija	граматикализација	noun		лингв. грамматикализация
gramatička kategorija	граматичка категорија	phrase		грам. грамматическая категория
Gramić	Грамић	noun		сербская фамилия
gramofon	грамофон	noun		граммофон
Grandić	Грандић	noun		сербская фамилия
granica	граница	noun		граница
granit	гранит	noun		минер. гранит (аналогично русскому слову)
graničar	граничар	noun		пограничник
Granulić	Гранулић	noun		сербская фамилия
Graovac	Граовац	noun		сербская фамилия
Grasilović	Грасиловић	noun		сербская фамилия
gravimetrički	гравиметрички	adj		гравиметрический
gravitacija	гравитација	noun		гравитация; тяготение
gravitacijski	гравитацијски	adj		гравитационный
Gračanac	Грачанац	noun		сербская фамилия
građanin	građanin	noun		гражданин
građanin	грађанин	noun		гражданин
građanska zajednica	грађанска заједница	phrase		гражданское партнёрство
građanski rat	грађански рат	phrase		гражданская война
građansko pravo	грађанско право	phrase		юр. гражданское право
grb	грб	noun		анат. спина
grba	грба	noun		горб
Grbić	Грбић	noun		сербская фамилия
Grbović	Грбовић	noun		сербская фамилия
grdost	грдост	noun		уродство, безобразие
Grdović	Грдовић	noun		сербская фамилия
Grebenarović	Гребенаровић	noun		сербская фамилия
greh	грех	noun		религ. грех (аналогично русскому слову) [1]
grejpfrut	грејпфрут	noun		грейпфрут
Grenland	Гренланд	noun		Гренландия
grenlandski	гренландски	adj		гренландский
grešiti	грешити	verb		грешить
grgeč	grgeč	noun		ихтиол. окунь
grgeč	гргеч	noun		ихтиол. окунь
Grgur	Grgur	noun		Гргур, Григорий
Grgur	Гргур	noun		Гргур, Григорий
Grgurević	Гргуревић	noun		сербская фамилия
Grijaković	Гријаковић	noun		сербская фамилия
grijeh	гријех	noun		религ. грех
grimasa	гримаса	noun		гримаса
Grinič	Гринич	noun		геогр. Гринвич
grinički	гринички	adj		геогр. гринвичский
grinja	гриња	noun		клещ
grip	грип	noun		мед. грипп
griva	грива	noun		грива (аналогично русскому слову)
Griva	Грива	noun		сербская фамилия
grizeti	гризети	verb		кусать; грызть, глодать
Grkavac	Гркавац	noun		сербская фамилия
Grkinić	Гркинић	noun		сербская фамилия
grkljan	гркљан	noun		анат. гортань
Grković	Грковић	noun		сербская фамилия
grlica	грлица	noun		орнитол. горлинка, горлица (Streptopelia)
grlo	grlo	noun		анат. горло
grlo	грло	noun		анат. горло
grm	грм	noun		куст
grmljavina	грмљавина	noun		метеорол. гроза
grmotrn	грмотрн	noun		ботан. стальник (Ononis)
Grmuša	Грмуша	noun		сербская фамилия
Grnčarski	Грнчарски	noun		сербская фамилия
grob	гроб	noun		могила
groblje	гробље	noun		кладбище
grof	гроф	noun		истор. граф (дворянский титул)
grofica	грофица	noun		графиня
groktati	гроктати	verb		хрюкать
grom	гром	noun		метеорол. гром (аналогично русскому слову)
gromak	громак	adj		громкий
gromobran	громобран	noun		громоотвод; молниеотвод
Gromović	Громовић	noun		сербская фамилия
grozd	грозд	noun		ботан. гроздь
Grozdan	Grozdan	noun		Гроздан
Grozdan	Гроздан	noun		Гроздан
Grozdanić	Грозданић	noun		сербская фамилия
Grozdanov	Грозданов	noun		сербская фамилия
Grozdanović	Гроздановић	noun		сербская фамилия
Grozdić	Гроздић	noun		сербская фамилия
grožđe	грожђе	noun		виноград
Gruban	Gruban	noun		Грубан
Gruban	Грубан	noun		Грубан
Grubanov	Грубанов	noun		сербская фамилия
Grubanović	Грубановић	noun		сербская фамилия
Grubač	Грубач	noun		сербская фамилия
Grubačević	Грубачевић	noun		сербская фамилия
Grubačić	Грубачић	noun		сербская фамилия
Grubački	Грубачки	noun		сербская фамилия
Grubetić	Грубетић	noun		сербская фамилия
Grubešić	Грубешић	noun		сербская фамилия
Grubić	Грубић	noun		сербская фамилия
Grubišić	Грубишић	noun		сербская фамилия
Grubješić	Грубјешић	noun		сербская фамилия
Grublješić	Грубљешић	noun		сербская фамилия
Grubnić	Грубнић	noun		сербская фамилия
Grubor	Грубор	noun		сербская фамилия
Gruborović	Груборовић	noun		сербская фамилия
Grubović	Грубовић	noun		сербская фамилия
grudna kost	грудна кост	phrase		анат. грудина
grudnjak	грудњак	noun		бюстгальтер
Grujanović	Грујановић	noun		сербская фамилия
Grujev	Грујев	noun		сербская фамилия
Grujević	Грујевић	noun		сербская фамилия
Grujić	Грујић	noun		сербская фамилия
Grujičić	Грујичић	noun		сербская фамилия
Grujović	Грујовић	noun		сербская фамилия
Grulović	Груловић	noun		сербская фамилия
grupa	група	noun		группа
grupni seks	групни секс	phrase		сексол. групповой секс
gruzijski	gruzijski	adj		грузинский, относящийся к Грузии
gruzijski	грузијски	adj		грузинский, относящийся к Грузии
Grušanović	Грушановић	noun		сербская фамилия
grčevit	грчевит	adj		мед. спазматический, спастический
Grčka	Grčka	noun		Греция
Grčka	Грчка	noun		Греция
grčki	грчки	adj		греческий
grčki	grčki	adj		греческий
Guangdung	Guangdung	noun		геогр. Гуандун
Guangdung	Гуангдунг	noun		геогр. Гуандун
guba	губа	noun		мед. лепра; проказа
Guberinić	Губеринић	noun		сербская фамилия
gubica	губица	noun		морда
gubitak	губитак	noun		убыток; ущерб
Gudalović	Гудаловић	noun		сербская фамилия
Gudelj	Гудељ	noun		Гудель (фамилия)
Gudović	Гудовић	noun		сербская фамилия
Gudurić	Гудурић	noun		сербская фамилия
Gugleta	Гуглета	noun		сербская фамилия
gugolpleks	гуголплекс	noun		матем. гуголплекс
Gugulović	Гугуловић	noun		сербская фамилия
guja	гуја	noun		зоол. змея (serpens)
Gujaničić	Гујаничић	noun		сербская фамилия
Gulan	Гулан	noun		сербская фамилия
Guldović	Гулдовић	noun		сербская фамилия
Gunjak	Гуњак	noun		сербская фамилия
Gunjević	Гуњевић	noun		сербская фамилия
Guranović	Гурановић	noun		сербская фамилия
Gurdeljević	Гурдељевић	noun		сербская фамилия
Gurmešević	Гурмешевић	noun		сербская фамилия
Gurović	Гуровић	noun		сербская фамилия
Gusak	Гусак	noun		сербская фамилия
Guslov	Гуслов	noun		сербская фамилия
gust	густ	adj		густой; частый; плотный
gutacija	гутација	noun		ботан. гуттация
Gutalj	Гутаљ	noun		сербская фамилия
gutati	гутати	verb		глотать
Guteša	Гутеша	noun		сербская фамилия
Gutović	Гутовић	noun		сербская фамилия
Guzina	Гузина	noun		сербская фамилия
Gušavac	Гушавац	noun		сербская фамилия
Gušić	Гушић	noun		сербская фамилия
gušter	гуштер	noun		зоол. ящерица
gušter	gušter	noun		зоол. ящерица
gušterača	гуштерача	noun		анат. поджелудочная железа
Gužvica	Гужвица	noun		сербская фамилия
Gvadelup	Гваделуп	noun		Гваделупа
Gvatemala	Гватемала	noun		Гватемала
Gvatemalac	Гватемалац	noun		гватемалец
gvatemalski	гватемалски	adj		гватемальский
gvatemalski	gvatemalski	adj		гватемальский
gvaš	гваш	noun		гуашь
Gvero	Гверо	noun		сербская фамилия
Gvineja Bisao	Гвинеја Бисао	phrase		Гвинея-Бисау
Gvineja Bisau	Гвинеја Бисау	phrase		Гвинея-Бисау
Gvozden	Gvozden	noun		Гвозден
Gvozden	Гвозден	noun		Гвозден
gvozdena zavesa	гвоздена завеса	phrase		истор. железный занавес
Gvozdenac	Гвозденац	noun		сербская фамилия
Gvozdenović	Гвозденовић	noun		сербская фамилия
Gvozdić	Гвоздић	noun		сербская фамилия
gvožđe	гвожђе	noun		хим. железо
gvožđe	gvožđe	noun		хим. железо
Hadnađev	Хаднађев	noun		сербская фамилия
hadron	хадрон	noun		физ. адрон
Hadži	Хаџи	noun		сербская фамилия
Hadži-Jovančić	Хаџи-Јованчић	noun		сербская фамилия
Hadžić	Хаџић	noun		сербская фамилия
hafnijum	хафнијум	noun		хим. гафний
hafnijum	hafnijum	noun		хим. гафний
Hajder	Хајдер	noun		сербская фамилия
Hajdin	Хајдин	noun		сербская фамилия
Hajduković	Хајдуковић	noun		сербская фамилия
Hakasija	Хакасија	noun		Хакасия
halifat	халифат	noun		истор. халифат
Halmstad	Халмстад	noun		Хальмстад
halogen	халоген	noun		хим. галоген
halogenacija	халогенација	noun		хим. галогенирование
halucinacija	халуцинација	noun		мед. галлюцинация
halucinirati	халуцинирати	verb		галлюцинировать
halva	халва	noun		кулин. халва (аналогично русскому слову)
hamburger	хамбургер	noun		гамбургер
hamit	хамит	noun		хамит (аналогично русскому слову)
Hamović	Хамовић	noun		сербская фамилия
Hanover	Хановер	noun		Ганновер
hanzeatski	ханзеатски	adj		истор. ганзейский
haos	haos	noun		хаос
haos	хаос	noun		хаос
haotičan	хаотичан	adj		хаотический, хаотичный; беспорядочный
haplogrupa	хаплогрупа	noun		генет. гаплогруппа
haplotip	haplotip	noun		генет. гаплотип
harem	harem	noun		гарем
harfa	харфа	noun		арфа
haringa	харинга	noun		сельдь
Harkov	Харков	noun		Харьков
harmonija	хармонија	noun		гармония
harmonijum	хармонијум	noun		муз. фисгармония
harmonika	хармоника	noun		аккордеон
harmonikaš	хармоникаш	noun		аккордеонист
harmoničan	хармоничан	adj		гармоничный
harpun	harpun	noun		гарпун
harpun	харпун	noun		гарпун
harpunar	харпунар	noun		гарпунщик, гарпунёр
harpunar	harpunar	noun		гарпунщик, гарпунёр
hartija	hartija	noun		бумага
hartija	хартија	noun		бумага
hartija od vrednosti	хартија од вредности	phrase		фин. ценная бумага
hasidizam	хасидизам	noun		религ. хасидизм, хасидство
haubica	хаубица	noun		гаубица
hazarski	хазарски	adj		истор. хазарский
hegemonija	хегемонија	noun		гегемония
Hejlungđang	Хејлунгђанг	noun		геогр. Хэйлунцзян
hekatomba	хекатомба	noun		истор. гекатомба
heksaedar	хексаедар	noun		геометр. шестигранник, гексаэдр
heksagon	heksagon	noun		геометр. шестиугольник
heksagon	хексагон	noun		геометр. шестиугольник
heksametar	хексаметар	noun		филол. гекзаметр
heksametar	heksametar	noun		филол. гекзаметр
heksan	хексан	noun		хим. гексан
heksen	хексен	noun		хим. гексен
heksoda	хексода	noun		техн. гексод
hektar	хектар	noun		гектар
helebarda	хелебарда	noun		истор. алебарда
helenista	хелениста	noun		эллинист
Heleta	Хелета	noun		сербская фамилия
helij	хелиј	noun		хим. гелий
helijum	хелијум	noun		хим. гелий
helikopter	хеликоптер	noun		вертолёт, геликоптер
heliocentrizam	хелиоцентризам	noun		астрон. гелиоцентризм
heliocentričan	хелиоцентричан	adj		астрон. гелиоцентрический; гелиоцентричный
heliocentrična orbita	хелиоцентрична орбита	phrase		астрон. гелиоцентрическая орбита
heliofil	хелиофил	noun		биол. гелиофил
heliologija	хелиологија	noun		книжн. гелиология
heliopauza	heliopauza	noun		астрон. гелиопауза
heliopauza	хелиопауза	noun		астрон. гелиопауза
heliosfera	heliosfera	noun		астрон. гелиосфера
heliosfera	хелиосфера	noun		астрон. гелиосфера
heljda	хељда	noun		ботан. гречиха (Fagopyrum)
Helsingborg	Хелсингборг	noun		Хельсингборг
hematit	хематит	noun		минер. гематит
hematoidin	хематоидин	noun		биохим. гематоидин
hematologija	хематологија	noun		гематология
hemialgija	hemialgija	noun		мед. гемиалгия
hemihoreja	хемихореја	noun		мед. гемихорея
hemija	хемија	noun		химия
hemijska veza	хемијска веза	phrase		хим. химическая связь
hemijski element	хемијски елемент	phrase		хим. химический элемент
hemijsko jedinjenje	хемијско једињење	phrase		хим. химическое соединение
hemijsko oružje	хемијско оружје	phrase		химическое оружие
hemimorfit	хемиморфит	noun		минер. гемиморфит, каламин
hemipareza	хемипареза	noun		мед. гемипарез
hemičar	хемичар	noun		химик
hemofilija	хемофилија	noun		мед. гемофилия
hemofobija	hemofobija	noun		мед. психол. гемофобия, кровобоязнь
hemoglobin	хемоглобин	noun		биохим. гемоглобин
hemogram	хемограм	noun		мед. гемограмма, гематограмма
hemoliza	хемолиза	noun		мед. гематолиз, гемолиз, эритроцитолиз
hemoluminescencija	хемолуминесценција	noun		хим. хемолюминесценция
hemoragija	хеморагија	noun		мед. кровоизлияние, геморрагия
hemosiderin	хемосидерин	noun		биохим. гемосидерин
hemosorpcija	хемосорпција	noun		хим. хемосорбция
hendijadis	хендијадис	noun		лингв. гендиадис
heptan	хептан	noun		хим. гептан
heptan	heptan	noun		хим. гептан
Herak	Херак	noun		Херак (фамилия)
heraldika	хералдика	noun		геральдика
Hercegovac	Херцеговац	noun		сербская фамилия
hermetično	херметично	adv		герметически; герметично
heroin	heroin	noun		героин
heroin	хероин	noun		героин
heroizam	хероизам	noun		героизм
herojski	херојски	adj		героический, геройский
herojstvo	херојство	noun		героизм
hesenski	хесенски	adj		гессенский
hesijan	хесијан	noun		матем. гессиан
heterodoksija	хетеродоксија	noun		религ. инаковерие, иноверие
heterogamija	хетерогамија	noun		биол. гетерогамия
heterogen	хетероген	adj		книжн. гетерогенный
heteroseksualnost	хетеросексуалност	noun		гетеросексуальность
heterozigotan	хетерозиготан	adj		генет. гетерозиготный
Hetit	Хетит	noun		истор. хетт
heuristika	heuristika	noun		спец. эвристика
heuristika	хеуристика	noun		спец. эвристика
hibrid	хибрид	noun		биол. гибрид
hibridan	хибридан	adj		гибридный
hibridizacija	хибридизација	noun		биол. гибридизация
hibridni rat	хибридни рат	phrase		гибридная война
hibru	хибру	noun		иврит
hidraulika	хидраулика	noun		физ. гидравлика
hidraulički	хидраулички	adj		гидравлический
hidroelektrana	хидроелектрана	noun		гидроэлектростанция
hidroenergija	хидроенергија	noun		гидроэнергия
hidrofilan	хидрофилан	adj		гидрофильный
hidrofoban	хидрофобан	adj		гидрофобный
hidrogenkarbonat	хидрогенкарбонат	noun		хим. бикарбонат; гидрокарбонат
hidrografija	хидрографија	noun		гидрография
hidroliza	хидролиза	noun		хим. гидролиз
hidrologija	хидрологија	noun		гидрология
hidroreja	хидрореја	noun		мед. гидрорея
higrofilan	хигрофилан	adj		биол. гигрофильный
higrogram	хигрограм	noun		спец. гигрограмма
hijena	хијена	noun		зоол. гиена (hyaena)
hijerarhija	хијерархија	noun		иерархия
hijerarhijski	хијерархијски	adv		иерархически
hijeroglif	хијероглиф	noun		иероглиф
hilijazam	хилијазам	noun		религ. милленаризм; хилиазм
hiljada	хиљада	num		тысяча
hiljaditi	хиљадити	num		тысячный
Himalaji	Хималаји	noun		геогр. Гималаи
hindi	hindi	noun		хинди
hinduistički	хиндуистички	adj		религ. индуистский
hinduizam	хиндуизам	noun		религ. индуизм
Hinić	Хинић	noun		сербская фамилия
hiosciamin	hiosciamin	noun		хим. гиосциамин
hiperacidan	хиперацидан	adj		мед. гиперацидный
hiperaktivnost	хиперактивност	noun		гиперактивность
hiperboličan	хиперболичан	adj		гиперболический
hiperboloid	хиперболоид	noun		геометр. гиперболоид
hiperonim	хипероним	noun		лингв. гипероним
hipertekst	хипертекст	noun		информ. гипертекст
hipertenzija	хипертензија	noun		мед. гипертония, гипертензия
hiperveza	хипервеза	noun		комп. гиперссылка
hipervizor	хипервизор	noun		комп. гипервизор
hipnofobija	хипнофобија	noun		психиатр. гипнофобия, сомнифобия
hipnofobija	hipnofobija	noun		психиатр. гипнофобия, сомнифобия
hipnotizer	хипнотизер	noun		гипнотизёр
hipnoza	хипноза	noun		гипноз
hipnoza	hipnoza	noun		гипноз
hipoacidan	хипоацидан	adj		мед. гипоацидный
hipodrom	хиподром	noun		ипподром
hipofiza	хипофиза	noun		анат. гипофиз, питуитарная железа
hipoforija	хипофорија	noun		мед. гипофория
hipofosfat	хипофосфат	noun		хим. гипофосфат
hiponim	хипоним	noun		лингв. гипоним
hiponitrit	хипонитрит	noun		хим. гипонитрит
hiposekrecija	хипосекреција	noun		физиол. гипосекреция
hipostaza	хипостаза	noun		религ. ипостась
hipotalamus	хипоталамус	noun		анат. гипоталамус
hipotenuza	хипотенуза	noun		геометр. гипотенуза
hipoteza	хипотеза	noun		гипотеза
hipotireoza	хипотиреоза	noun		мед. гипотиреоз
hiralan	хиралан	adj		хиральный
hiralnost	хиралност	noun		спец. хиральность
hiromantija	хиромантија	noun		хиромантия
Hiron	Хирон	noun		мифол. Хирон (аналогично русскому слову); астрон. Хирон (аналогично русскому слову)
Hirošima	Хирошима	noun		Хиросима
Hirošima	Hirošima	noun		Хиросима
hirurg	хирург	noun		хирург
hirurgija	хирургија	noun		мед. хирургия
histerezis	хистерезис	noun		физ. гистерезис
histeričan	хистеричан	adj		истеричный; истерический
histologija	хистологија	noun		гистология
historija	хисторија	noun		история
historičar	хисторичар	noun		историк
hitin	хитин	noun		биохим. хитин
hitnja	хитња	noun		спешка, поспешность, торопливость
hitno	хитно	adv		быстро, проворно; срочно, неотложно
hiton	хитон	noun		истор. хитон
hlad	хлад	noun		тень
hladan	хладан	adj		холодный
hladni rat	хладни рат	phrase		истор. полит. холодная война
hladnjak	хладњак	noun		холодильник
hladno oružje	хладно оружје	phrase		холодное оружие
hladnokrvnost	хладнокрвност	noun		хладнокровие; хладнокровность
hlače	хлаче	noun		штаны
hleb	хлеб	noun		хлеб (аналогично русскому слову)
hljeb	хљеб	noun		(каравай) хлеб
hloazma	хлоазма	noun		мед. хлоазма
hlor	хлор	noun		хим. хлор
hlorofil	хлорофил	noun		биохим. хлорофилл
hlorovodonična kiselina	хлороводонична киселина	phrase		соляная кислота
hlortetraciklin	hlortetraciklin	noun		фарм. хлортетрациклин, ауреомицин
hmelj	хмељ	noun		ботан. хмель (Humulus)
hobi	хоби	noun		хобби, увлечение
hobotnica	хоботница	noun		осьминог
hod	ход	noun		ход (аналогично русскому слову)
hod	hod	noun		ход
hoditi	ходити	verb		ходить
hodnik	ходник	noun		коридор
Hokaido	Хокаидо	noun		Хоккайдо
hokej	hokej	noun		хоккей
hokej	хокеј	noun		хоккей
hokejski	хокејски	adj		спорт. хоккейный
hokuspokus	хокуспокус	noun		традиционное магическое заклинание; разг. фокус, мошенничество
hol	хол	noun		холл
Holanđanin	Холанђанин	noun		голландец; нидерландец
holmijum	холмијум	noun		хим. гольмий
holoenzim	холоензим	noun		биохим. голофермент, холофермент, голоэнзим
holografija	холографија	noun		физ. голография
hologram	холограм	noun		голограмма
holotip	холотип	noun		биол. голотип
homeopatija	хомеопатија	noun		мед. гомеопатия
homeostaza	хомеостаза	noun		книжн. гомеостаз
homofon	хомофон	noun		лингв. омофон
homogamija	хомогамија	noun		биол. гомогамия
homonim	хомоним	noun		лингв. омоним
homoseksualac	хомосексуалац	noun		гомосексуал, гомосексуалист
homoseksualan	хомосексуалан	adj		гомосексуальный
homoseksualnost	хомосексуалност	noun		гомосексуальность, гомосексуализм
homotopija	хомотопија	noun		матем. гомотопия
homozigot	хомозигот	noun		биол. гомозигота
homozigotan	хомозиготан	adj		генет. гомозиготный
Honduras	Хондурас	noun		Гондурас
hoplit	хоплит	noun		истор. гоплит
hor	хор	noun		муз. хор (аналогично русскому слову)
